"Url_suurEelnou"	"Url_vaikeEelnou"	"Id_custom"	"Tyyp_custom"	"Staatus"	"Akti_valjaandja"	"Akti_liik"	"Pealkiri"	"Reg_nr"	"Koostaja"	"Koostamise_kp"	"Ettekandja"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001DF690?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D4A00407F6D?OpenDocument"	"356"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine riigihanke ""Tartu linna lastehoidudele toitlustusteenuse ostmine"" korraldamiseks"" eelnõu esitamine"	"LV-IP-0273"	"Leelo Sahk-Jansen"	"05.09.2014"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001DE103?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D46002E3F1D?OpenDocument"	"357"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine Tartu Hooldekodule pesupesemisteenuse tellimiseks riigihanke korraldamiseks"" esitamine"	"LV-IP-0264"	"Veera Rõika"	"01.09.2014"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001DCB4A?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D5C002B03F7?OpenDocument"	"358"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse "" Rebase tn 18a kinnistule hoonestusõiguse seadmine"" eelnõu esitamine"	"LV-IP-0281"	"Riina Jaani"	"23.09.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001DC321?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D41002A35A9?OpenDocument"	"359"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Pikk tn 56 krundi detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0253"	""	"27.08.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001DBBA4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CED003E8883?OpenDocument"	"360"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Staadioni 61 krundi detailplaneeringu vastuvõtmine ja korduvale avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0208"	"Ingrid Perner"	"16.09.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001DB2F0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFD002A8EDE?OpenDocument"	"361"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Ranna pst 36 krundi detailplaneeringu vastuvõtmine ning korduvale avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0226"	"Ingrid Perner"	"07.08.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001DAAE8?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D5000260A3E?OpenDocument"	"362"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kitsas tn 5 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0274"	"Ingrid Perner"	"15.09.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D74001D9D69?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D500046662C?OpenDocument"	"363"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kabeli tn 11 krundi detailplaneeringu menetluse lõpetamine ja Tartu Linnavolikogu 10.05.2012 otsuse nr 359 kehteteuks tunnistamine"" eelnõu esitamine"	"LV-IP-0277"	"Ingrid Perner"	"11.09.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001C8FC8?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D46002AF70D?OpenDocument"	"364"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine OÜga PROKTER sõlmitud üürilepingu muutmiseks"" eelnõu esitamine"	"LV-IP-0262"	"Anneli Apuhtin"	"01.09.2014"	"Marianne Menning"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001C85F6?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D480036686E?OpenDocument"	"365"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Linnavolikogu otsuse ""Loa andmine riigihanke ""Toiduainete hankimine Tartu Kutsehariduskeskusele 2015-2018 aastaks"" korraldamiseks esitamine"	"LV-IP-0269"	"Tiina Hintser"	"03.09.2014"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001C72B1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D42003336DA?OpenDocument"	"366"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Tartu Linnavolikogu 8. oktoobri 2009. a otsuse nr 582 ""Tartu Lastekunstikooli põhimäärus"" kehtetuks tunnistamine"" eelnõu esitamine"	"LV-IP-0256"	"Anneli Apuhtin"	"28.08.2014"	"Marianne Menning"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001C42AD?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE5004532AA?OpenDocument"	"367"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Parkimis- ja liiklusjärelevalve teostamine"" eelnõu esitamine"	"LV-IP-0192"	"Martin Nelis ja Jüri Mölder"	"27.05.2014"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001C2462?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D260038F937?OpenDocument"	"368"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine riigihanke korraldamiseks ""Prügivedu Tartu linna kalmistutel ajavahemikul 01.01.2015-31.12.2017"" eelnõu esitamine"	"LV-IP-0236"	"Sirve Leimann"	"31.07.2014"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001C1A84?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D39003C3320?OpenDocument"	"369"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Tartu linna jäätmekava 2015 - 2020 suunamine avalikule väljapanekule"" eelnõu esitamine"	"LV-IP-0249"	"Ülle Mauer"	"19.08.2014"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001C078A?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D270047DE3B?OpenDocument"	"370"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kalevi tn 47, Kalevi tn 51 ja Päeva tn 23 // 25 kruntide detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0237"	"Ingrid Perner"	"07.08.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001BFDD7?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D25002696C9?OpenDocument"	"371"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Rebase tn 18a krundi detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0235"	"Ingrid Perner"	"31.07.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001BF361?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C85004868B4?OpenDocument"	"372"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Detailplaneeringute osaline kehtetuks tunnistamine Sangla tänava osas"" eelnõu esitamine."	"LV-IP-0077"	"Liis Randmets"	"20.02.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001BE8B3?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D30002CFD7B?OpenDocument"	"373"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Tartu linna üldplaneeringu teemaplaneeringu ""Vabaplaneeringuga alade parkimispõhimõtted"" kehtestamine"" eelnõu esitamine"	"LV-IP-0241"	"Liisa Unt"	"10.08.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001BE078?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D2A0025BD62?OpenDocument"	"374"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse eelnõu tagasivõtmine jaTartu Linnavolikogule otsuse ""Teemaplaneeringu ""Supilinna linnaosa miljööväärtusega hoonestusala kaitse- ja kasutamistingimuste ning linnaosa maa- ja veealade üldiste kasutamis- ja ehitustingimuste täpsustamine ning täiendamine"" kehtestamine"" eelnõu esitamine"	"LV-IP-0238"	"Ingrid Perner"	"04.08.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001BBFF8?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CDD004DD02A?OpenDocument"	"375"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"""Tiigi tn 61a krundi detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0175"	""	"19.05.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001BB5CB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBD002C36EE?OpenDocument"	"376"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Turu tn 18 krundi osa detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine ning keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu esitamine"	"LV-IP-0140"	"Liis Randmets"	"17.04.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001BAD67?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE60044C581?OpenDocument"	"377"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Nõmme tn 17a ja Nõmme tn 17b kruntide detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu esitamine"	"LV-IP-0195"	"Ingrid Perner"	"29.05.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001BA466?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE4002503E4?OpenDocument"	"378"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""K. E. von Baeri tn 4 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0188"	"Liis Randmets"	"26.05.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001B98C5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CDE0021511D?OpenDocument"	"379"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Rebase tn 18a krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0176"	"Ingrid Perner"	"20.05.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001B90C5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C92003177B8?OpenDocument"	"380"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Fr. R. Kreutzwaldi tn 1b krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0092"	"Ingrid Perner"	"19.05.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001B5327?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CED001E477B?OpenDocument"	"381"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Ränilinna linnaosa üldplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0206"	"Jaanika Koppel"	"04.06.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001B4B3D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE500298E34?OpenDocument"	"382"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Maa-alade Turu tn 20, Turu tn 20a, Siili tn 14a, Ilmatsalu tn 18c/3 ja Kopli tn 1b munitsipaalomandisse taotlemine"" eelnõu esitamine"	"LV-IP-0191"	"Kristiina Krasilnikova"	"02.06.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001B41C4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CEF003CDD53?OpenDocument"	"383"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse „Loa andmine riigihanke „Kohustuslik ujumisõpetus Tartu linna 2. klassi õpilastele” korraldamiseks” eelnõu esitamine"	"LV-IP-0216"	"Kairit Peekman"	"06.06.2014"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001B25EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CED004E09A9?OpenDocument"	"384"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Linnavolikogu otsuse ""Loa andmine Tartu Linnavalitsuse sotsiaalabi osakonna Annelinna piirkonnakeskuse ehitustööde tellimise ja sisustuse ostu riigihangete korraldamiseks"" esitamine"	"LV-IP-0209"	"Indrek Hunt"	"04.06.2014"	"Kunnar Jürgenson"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001B19A1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CEE00255FB8?OpenDocument"	"385"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine Robin Kinnisvara OÜga ning WESICO PROJECT OÜga äriruumi üürilepingu sõlmimiseks"" eelnõu esitamine"	"LV-IP-0211"	"Eva Lääne"	"05.06.2014"	"Kunnar Jürgenson"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AFB55?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD800701F14?OpenDocument"	"386"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse eelnõu ""Loa andmine arvutite rentimiseks"" esitamine"	"LV-IP-0171"	""	"14.05.2014"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AEAE2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE0002923EC?OpenDocument"	"387"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Linnavolikogu otsuse ""Loa andmine nõustamisteenuse tellimiseks riigihanke korraldamiseks"""	"LV-IP-0182"	"Merle Kivest"	"22.05.2014"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AE1A6?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CB4003B22FB?OpenDocument"	"388"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse „Tartu Linnavolikogu otsuste kehtetuks tunnistamine” eelnõu esitamine"	"LV-IP-0129"	"Kairit Peekman"	"08.04.2014"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001A621D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE6003975BC?OpenDocument"	"389"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Tartu linna arengukava muutmisettepanekute ja eelarvestrateegia projekti heakskiitmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0194"	"Imbi Lang"	"28.05.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001E30B9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE40049EC88?OpenDocument"	"390"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Linnavolikogu otsuse ""Loa andmine puuetega laste sotsiaaltranspordi teenuse tellimiseks riigihanke korraldamiseks"" esitamine"	"LV-IP-0190"	"Merle Liivak"	"26.05.2014"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001E2783?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE400414AB9?OpenDocument"	"391"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Linnavolikogu otsuse ""Loa andmine laste nõustamisteenuse tellimiseks riigihanke korraldamiseks"" esitamine"	"LV-IP-0189"	"Merle Liivak"	"26.05.2014"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001E1F30?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE000277EA7?OpenDocument"	"392"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse eelnõu ""Loa andmine viipekeele tõlketeenuse tellimiseks 2015-2016. a riigihanke korraldamiseks"" esitamine"	"LV-IP-0179"	"Indrek Rohtla"	"22.05.2014"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001E1784?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE000282E3F?OpenDocument"	"393"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse eelnõu ""Loa andmine isikliku abistaja teenuse tellimiseks 2015-2017. a riigihanke korraldamiseks"" korraldamiseks"" esitamine"	"LV-IP-0180"	"Indrek Rohtla"	"22.05.2014"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001E0FB9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE00028E103?OpenDocument"	"394"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse eelnõu ""Loa andmine eakate ja puuetega isikute päevakeskuse teenuse tellimiseks 2015-2016. a riigihanke korraldamiseks"" korraldamiseks"" esitamine"	"LV-IP-0181"	"Indrek Rohtla"	"22.05.2014"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001DF9F2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CDE0044038C?OpenDocument"	"395"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine Capital Atlantic OÜga ning Rünno ja Aira Lõhmusega äriruumi üürilepingu sõlmimiseks"" eelnõu esitamine"	"LV-IP-0177"	"Eva Lääne"	"20.05.2014"	"Kunnar Jürgenson"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001DF021?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD6003FB929?OpenDocument"	"396"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu linna 2013. a majandusaasta aruanne ja Tartu linna arengukava 2013. a ülesannete täitmise aruanne"	"LV-IP-0165"	"Marje Kinko"	"12.05.2014"	"Jarno Laur  ja Kajar Lember"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001DE3B2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C5C00448510?OpenDocument"	"397"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Herne tn 45a ja Marja tn 26 kruntide detailplaneeringu algatamine ja lähteseisukohtade kinnitamine"" eelnõu esitamine"	"LV-IP-0022"	""	"10.01.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001DDC10?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC9002D761B?OpenDocument"	"398"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Saekoja 5 ja Nõva 14 kruntide detailplaneeringu kehtetuks tunnistamine"" eelnõu esitamine"	"LV-IP-0154"	"Ingrid Perner"	"29.04.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001DD4D7?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA1002FF708?OpenDocument"	"399"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Mäe 28 detailplaneeringu osaline kehtetuks tunnistamine"" eelnõu esitamine"	"LV-IP-0108"	"Liis Randmets"	"20.03.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001DCB42?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA80027E62A?OpenDocument"	"400"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Tartu linna üldplaneeringu ülevaatamise tulemused"" eelnõu esitamine"	"LV-IP-0116"	"Jaanika Koppel"	"27.03.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B96DA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9A002EA624?OpenDocument"	"401"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Noortekeskuse teenuse osutamine halduslepingu alusel"" eelnõu esitamine"	"LV-IP-0098"	"Taavi Lindmäe"	"13.03.2014"	"Marianne Menning"
